"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20150101 ~ 20151231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 평창군"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 평창군 진부면 하진부리","2**","다가구","-","164.23","346","201508","11~20","17,600","1999","청송로"
"강원도 평창군 진부면 하진부리","1**","단독","25m미만","58.24","33","201509","11~20","9,000","1999","진부중앙로"
"강원도 평창군 진부면 하진부리","1**","단독","25m미만","58.24","33","201504","1~10","7,500","1988","진부중앙로"
"강원도 평창군 진부면 하진부리","6*","단독","8m미만","81.9","146","201507","1~10","14,000","2002","영정게길"
"강원도 평창군 진부면 하진부리","1**","단독","25m미만","463.29","171","201507","1~10","60,000","1986","진부중앙로"
"강원도 평창군 진부면 하진부리","1**","단독","8m미만","41.05","340","201503","21~31","10,000","1960","석두산2길"
"강원도 평창군 진부면 하진부리","1**","단독","8m미만","195.82","360","201507","21~31","13,600","1999","석두산2길"
"강원도 평창군 진부면 하진부리","9*","단독","8m미만","96","364","201504","21~30","20,000","1989","경강로"
"강원도 평창군 진부면 하진부리","4**","단독","12m미만","98.8","470","201510","11~20","2,720","1950","오대천로"
"강원도 평창군 진부면 하진부리","6**","단독","12m미만","49.65","559","201512","21~31","6,750","1984","경강로"
"강원도 평창군 진부면 화의리","4*","단독","8m미만","36","330","201510","21~31","3,100","1999","null"
