"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20150101 ~ 20151231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 횡성군"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 횡성군 둔내면 두원리","6**","다가구","8m미만","204.47","601","201502","21~28","25,000","2006","고원로412번길"
"강원도 횡성군 둔내면 두원리","6**","다가구","8m미만","256.48","737","201505","11~20","21,400","2006","고원로341번길"
"강원도 횡성군 둔내면 두원리","6**","다가구","8m미만","247.18","1323","201510","21~31","23,610","2007","고원로"
"강원도 횡성군 둔내면 두원리","6**","단독","8m미만","331.2","436","201504","1~10","26,000","2007","고원로412번길"
"강원도 횡성군 둔내면 두원리","6**","단독","8m미만","200.89","436.5","201512","11~20","26,989","2007","고원로425번길"
"강원도 횡성군 둔내면 두원리","4**","단독","8m미만","285.06","490","201502","21~28","33,400","1996","두원길"
"강원도 횡성군 둔내면 두원리","7**","단독","8m미만","107.37","1218","201509","1~10","30,886","2014","고원로"
"강원도 횡성군 둔내면 둔방내리","1**","단독","8m미만","29.25","165","201503","21~31","5,000","2011","경강로둔방5길"
"강원도 횡성군 둔내면 둔방내리","1**","단독","-","47.63","250","201505","11~20","5,300","2015","null"
"강원도 횡성군 둔내면 둔방내리","1**","단독","8m미만","45.6","280","201503","11~20","4,859","2009","경강로둔방5길"
"강원도 횡성군 둔내면 둔방내리","1**","단독","8m미만","51.3","280","201509","1~10","4,830","2009","경강로둔방5길"
"강원도 횡성군 둔내면 둔방내리","5**","단독","8m미만","293.3","295.9","201508","1~10","28,000","1997","둔방로3번길"
"강원도 횡성군 둔내면 둔방내리","5**","단독","8m미만","214.67","308.1","201501","21~31","23,500","1997","둔방로4번길"
"강원도 횡성군 둔내면 둔방내리","1**","단독","8m미만","48.96","316.6","201508","1~10","12,700","1994","둔내로"
