"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20150101 ~ 20151231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 속초시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 속초시 동명동","4**","단독","8m미만","49.47","116","201507","21~31","8,400","1983","수복로234번길"
"강원도 속초시 동명동","4**","단독","8m미만","50","119","201510","1~10","8,400","1991","우렁길"
"강원도 속초시 동명동","*","단독","8m미만","318.85","124","201508","11~20","30,000","1995","영랑해안길"
"강원도 속초시 동명동","5**","단독","8m미만","68.22","137","201507","1~10","9,500","1984","번영로105번길"
"강원도 속초시 동명동","2**","단독","8m미만","68.92","142","201509","11~20","12,500","1976","장안로1길"
"강원도 속초시 동명동","4**","단독","8m미만","51.3","149","201510","1~10","4,200","1999","중앙로205번길"
"강원도 속초시 동명동","5**","단독","8m미만","93.24","165","201505","11~20","4,850","1974","우렁4길"
"강원도 속초시 동명동","2**","단독","8m미만","62.1","168","201512","21~31","9,600","1969","장안로3길"
"강원도 속초시 동명동","2**","단독","8m미만","49.58","180","201503","21~31","8,200","1969","장안로3길"
"강원도 속초시 동명동","2**","단독","8m미만","89.31","185","201502","1~10","11,000","1979","장안로3길"
"강원도 속초시 동명동","2**","단독","8m미만","101.16","185","201509","11~20","14,700","1986","장안로1길"
"강원도 속초시 동명동","5**","단독","12m미만","80.4","203","201506","11~20","15,000","2006","번영로129번길"
"강원도 속초시 동명동","3**","단독","8m미만","49.46","238","201506","1~10","15,000","1974","중앙로205번길"
"강원도 속초시 동명동","5**","단독","12m미만","164.12","262","201512","1~10","10,350","2009","번영로105번길"
"강원도 속초시 동명동","5**","단독","8m미만","68.85","274","201508","1~10","11,000","1976","우렁3길"
"강원도 속초시 동명동","5**","단독","8m미만","90.58","280","201506","21~30","7,500","1983","번영로105번길"
"강원도 속초시 동명동","2**","단독","8m미만","144.61","289","201506","21~30","15,800","null","장안로1길"
"강원도 속초시 동명동","4**","단독","8m미만","58.31","301","201503","1~10","10,150","1973","장안로2길"
"강원도 속초시 동명동","5**","단독","8m미만","124.89","330","201506","21~30","15,000","1980","번영로"
"강원도 속초시 설악동","3**","단독","8m미만","49.6","142","201503","21~31","5,700","1978","청봉로4길"
"강원도 속초시 설악동","3**","단독","8m미만","63.5","143","201508","21~31","5,500","1978","청봉로3길"
"강원도 속초시 설악동","3**","단독","8m미만","49.6","148","201512","11~20","6,900","1978","청봉로3길"
"강원도 속초시 설악동","3**","단독","8m미만","49.6","149","201501","11~20","8,500","1978","청봉로3길"
"강원도 속초시 설악동","3**","단독","8m미만","49.6","151","201501","11~20","3,500","1978","청봉로3길"
"강원도 속초시 설악동","3**","단독","8m미만","49.6","157","201509","1~10","6,900","1978","청봉로1길"
"강원도 속초시 설악동","3**","단독","8m미만","49.6","163","201506","21~30","8,000","1978","청봉로4길"
"강원도 속초시 설악동","3**","단독","12m미만","49.6","165","201505","21~31","6,400","1978","청봉로"
"강원도 속초시 설악동","3**","단독","8m미만","49.6","182","201507","11~20","10,000","1978","청봉로3길"
"강원도 속초시 설악동","3**","단독","8m미만","49.6","182","201507","11~20","9,000","1978","청봉로4길"
"강원도 속초시 설악동","3**","단독","8m미만","49.6","201","201512","1~10","6,100","1978","청봉로3길"
"강원도 속초시 설악동","7**","단독","8m미만","198","450","201506","11~20","11,000","1996","장재터마을2길"
"강원도 속초시 설악동","5**","단독","8m미만","39.5","529","201509","21~30","11,000","1999","장재터마을2길"
"강원도 속초시 영랑동","1**","다가구","12m미만","443.13","265","201510","21~31","60,000","2013","영랑해안길"
"강원도 속초시 영랑동","1**","단독","8m미만","44.06","49","201512","21~31","3,200","1996","영랑해안3길"
"강원도 속초시 영랑동","1**","단독","8m미만","16.25","53","201501","21~31","1,600","1984","영랑해안6길"
"강원도 속초시 영랑동","3**","단독","8m미만","31.2","63","201512","21~31","4,100","1999","영랑로7길"
"강원도 속초시 영랑동","1**","단독","8m미만","32.84","66","201504","1~10","1,500","1983","영랑해안4길"
"강원도 속초시 영랑동","1**","단독","8m미만","32.84","66","201509","1~10","2,780","1983","영랑해안4길"
"강원도 속초시 영랑동","1**","단독","12m미만","216.7","77","201509","1~10","17,136","2003","영랑해안2길"
"강원도 속초시 영랑동","1**","단독","8m미만","25.7","83","201506","1~10","5,000","1983","영랑해안1길"
"강원도 속초시 영랑동","1**","단독","12m미만","61.21","93","201504","1~10","17,500","1989","영랑해안길"
"강원도 속초시 영랑동","1**","단독","12m미만","64.13","103","201503","21~31","16,500","1989","영랑해안길"
"강원도 속초시 영랑동","1**","단독","8m미만","113.85","132","201503","11~20","6,600","1985","영랑해안3길"
"강원도 속초시 영랑동","1**","단독","12m미만","83.57","166","201508","11~20","25,000","1989","영랑해안길"
"강원도 속초시 영랑동","5**","단독","12m미만","71.7","168","201507","11~20","10,000","1983","번영로105번길"
"강원도 속초시 영랑동","2**","단독","8m미만","59.7","169","201506","21~30","8,000","1979","영랑로2길"
"강원도 속초시 영랑동","2**","단독","8m미만","59.7","171","201506","1~10","8,500","1979","영랑로"
"강원도 속초시 영랑동","2**","단독","8m미만","66.69","171","201504","1~10","8,600","1979","영랑로1길"
"강원도 속초시 영랑동","1**","단독","12m미만","46.81","176","201509","11~20","8,000","1955","영랑로"
"강원도 속초시 영랑동","2**","단독","8m미만","76.29","248","201507","11~20","6,000","1980","영랑로"
"강원도 속초시 영랑동","2*","단독","8m미만","44.06","324","201507","11~20","6,350","1962","속초등대길"
"강원도 속초시 영랑동","1**","단독","8m미만","66.92","359","201504","1~10","12,300","1979","번영로200번길"
"강원도 속초시 영랑동","1*","단독","8m미만","104.2","461","201512","11~20","15,000","null","속초등대길"
"강원도 속초시 영랑동","1**","단독","25m미만","409.8","1837","201505","21~31","194,600","1973","중앙로"
"강원도 속초시 장사동","5**","다가구","8m미만","128.52","432","201502","21~28","15,800","1991","중앙로419번길"
"강원도 속초시 장사동","6**","단독","8m미만","24.13","94","201508","21~31","4,550","1998","사진4길"
