"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20150101 ~ 20151231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 삼척시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 삼척시 적노동","*","단독","8m미만","36.75","2020","201502","21~28","8,000","1941","박걸남로"
"강원도 삼척시 정상동","4**","다가구","12m미만","170.38","192.8","201508","21~31","20,000","1992","정상안길"
"강원도 삼척시 정상동","4**","다가구","12m미만","205.13","200.9","201505","1~10","24,500","2002","정상안길"
"강원도 삼척시 정상동","3*","단독","25m이상","53.9","23.48","201508","21~31","490","1960","정상로4길"
"강원도 삼척시 정상동","2**","단독","8m미만","28.43","60","201508","21~31","1,500","1960","정라사거리길"
"강원도 삼척시 정상동","5*","단독","8m미만","61.76","109","201502","11~20","2,800","1946","새천년도로1길"
"강원도 삼척시 정상동","2**","단독","25m이상","55.25","132","201505","21~31","4,000","1948","동해대로"
"강원도 삼척시 정상동","4**","단독","8m미만","75.6","164.8","201509","1~10","14,800","1991","정상로1길"
"강원도 삼척시 정상동","2**","단독","25m미만","116.8","188","201511","21~30","4,500","1960","오십천로"
"강원도 삼척시 정상동","2**","단독","25m미만","163.2","188","201504","21~30","3,000","1976","오십천로"
"강원도 삼척시 정상동","4**","단독","25m미만","167.66","191.7","201505","11~20","19,000","1995","정상로"
"강원도 삼척시 정상동","4**","단독","12m미만","95.25","191.9","201509","1~10","19,500","1991","정상로2길"
"강원도 삼척시 정상동","4**","단독","8m미만","138.96","193","201507","1~10","18,000","1991","정상로"
"강원도 삼척시 정상동","4**","단독","8m미만","82.86","194.1","201508","21~31","12,500","1992","정상로1길"
"강원도 삼척시 정상동","4**","단독","25m미만","98.56","194.8","201511","11~20","7,000","1989","척주로"
"강원도 삼척시 정상동","4**","단독","12m미만","250.89","208.2","201510","11~20","20,900","1990","정상안길"
"강원도 삼척시 정상동","4**","단독","8m미만","71.9","220","201509","11~20","6,700","1978","봉황마을1길"
"강원도 삼척시 정상동","4**","단독","12m미만","1030.2","254.3","201509","1~10","50,000","1995","정상로2길"
"강원도 삼척시 정하동","3*","단독","8m미만","42.3","60","201506","1~10","3,000","2000","나리골길"
"강원도 삼척시 정하동","6*","단독","8m미만","64.79","79","201509","1~10","4,000","1960","나리골길"
"강원도 삼척시 정하동","1**","단독","8m미만","31.2","135.51","201501","21~31","820","1970","나리골3길"
"강원도 삼척시 정하동","1**","단독","8m미만","57.52","136","201512","1~10","5,000","1960","새천년도로2길"
"강원도 삼척시 정하동","4*","단독","25m미만","188.71","157","201512","21~31","28,500","1987","새천년도로"
"강원도 삼척시 정하동","1**","단독","8m미만","48","179","201511","21~30","2,500","1944","나리골3길"
"강원도 삼척시 정하동","6*","단독","8m미만","21.88","224","201510","21~31","1,350","1960","새천년도로5길"
"강원도 삼척시 하장면 갈전리","5**","단독","8m미만","21.6","698","201506","21~30","1,000","1950","갈전길"
"강원도 삼척시 하장면 광동리","1**","단독","12m미만","181.3","760","201512","1~10","12,500","1996","광동안길"
"강원도 삼척시 하장면 번천리","1**","단독","12m미만","38","196","201507","21~31","1,200","2007","두타로"
"강원도 삼척시 하장면 번천리","1**","단독","12m미만","184.2","307","201507","21~31","3,300","1990","두타로"
"강원도 삼척시 하장면 번천리","7*","단독","12m미만","210.75","659","201507","21~31","8,000","1997","두타로"
"강원도 삼척시 하장면 장전리","8*","단독","8m미만","119.21","129","201510","11~20","2,237","1960","백두대간로"
