"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20160101 ~ 20161231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 고성군"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 고성군 토성면 성천리","2*","단독","-","95.12","616","201612","11~20","11,860","2016","null"
"강원도 고성군 토성면 성천리","2*","단독","-","96.45","757","201612","11~20","12,290","2016","null"
"강원도 고성군 토성면 성천리","*","단독","8m미만","122.24","1240","201610","11~20","9,800","2001","장성천1길"
"강원도 고성군 토성면 신평리","1**","단독","8m미만","81.9","288","201604","1~10","5,250","1993","신평1길"
"강원도 고성군 토성면 신평리","4**","단독","8m미만","71","441","201607","1~10","5,000","2003","서신평1길"
"강원도 고성군 토성면 신평리","4**","단독","8m미만","86.56","449","201608","1~10","11,469","1999","서신평1길"
"강원도 고성군 토성면 신평리","4**","단독","8m미만","144","501","201610","21~31","10,000","1990","서신평2길"
"강원도 고성군 토성면 신평리","4**","단독","8m미만","63.27","532","201604","1~10","8,500","2000","서신평1길"
"강원도 고성군 토성면 신평리","4**","단독","8m미만","128.87","544","201606","21~30","18,800","1996","서신평1길"
"강원도 고성군 토성면 신평리","1**","단독","8m미만","59","555","201601","21~31","6,300","1925","신평길"
"강원도 고성군 토성면 아야진리","1**","단독","8m미만","25.69","72.36","201607","11~20","1,080","1953","아야진길"
"강원도 고성군 토성면 아야진리","6*","단독","8m미만","26.95","79","201608","21~31","4,300","1968","아야진남길"
"강원도 고성군 토성면 아야진리","6*","단독","8m미만","26.95","97","201611","11~20","6,300","1980","아야진남1길"
"강원도 고성군 토성면 아야진리","1**","단독","8m미만","53.2","101","201612","1~10","16,650","1997","아야진북1길"
"강원도 고성군 토성면 아야진리","1*","단독","12m미만","67.06","112","201606","11~20","8,000","1985","아야진해변길"
"강원도 고성군 토성면 아야진리","7*","단독","8m미만","43.2","118","201608","1~10","6,000","1992","아야진남3길"
"강원도 고성군 토성면 아야진리","1**","단독","8m미만","53.9","152","201606","1~10","4,900","1968","아야진1길"
"강원도 고성군 토성면 아야진리","1**","단독","8m미만","36.31","167","201604","11~20","4,700","1983","아야진북1길"
"강원도 고성군 토성면 아야진리","1**","단독","8m미만","66.24","189","201612","1~10","13,869","1981","아야진북1길"
"강원도 고성군 토성면 아야진리","1**","단독","8m미만","29.7","209","201605","11~20","2,300","1960","아야진북1길"
"강원도 고성군 토성면 아야진리","1**","단독","8m미만","22.88","255","201608","11~20","9,300","1975","아야진북길"
"강원도 고성군 토성면 아야진리","1**","단독","8m미만","127.95","268","201612","1~10","47,106","2004","아야진북1길"
"강원도 고성군 토성면 아야진리","7**","단독","8m미만","97.8","660","201604","21~30","7,100","2012","이른계길"
"강원도 고성군 토성면 아야진리","6**","단독","8m미만","114.04","660","201606","21~30","15,000","2008","이른계길"
"강원도 고성군 토성면 용암리","2**","단독","12m미만","64.46","403","201601","11~20","5,300","1945","장새미길"
"강원도 고성군 토성면 용암리","2**","단독","12m미만","64.46","403","201605","1~10","5,337","1945","장새미길"
"강원도 고성군 토성면 용암리","1**","단독","8m미만","180.18","596","201607","1~10","33,000","2012","용암길"
"강원도 고성군 토성면 용암리","1**","단독","8m미만","129.79","919","201606","1~10","35,000","2012","용암길"
"강원도 고성군 토성면 용촌리","2**","다가구","8m미만","196.79","354","201601","11~20","16,000","2004","용촌1길"
"강원도 고성군 토성면 용촌리","2**","단독","8m미만","69.12","254","201607","1~10","9,000","1993","용촌길"
