"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20160101 ~ 20161231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 정선군"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 정선군 정선읍 신월리","2**","단독","8m미만","72.4","344","201604","11~20","3,700","1948","칠현로"
"강원도 정선군 정선읍 신월리","3**","단독","8m미만","40","526","201611","1~10","2,000","1980","새터안길"
"강원도 정선군 정선읍 신월리","5**","단독","8m미만","68.77","660","201611","1~10","8,600","1980","새터안길"
"강원도 정선군 정선읍 애산리","5**","단독","8m미만","63","96","201612","21~31","4,500","2003","녹도길"
"강원도 정선군 정선읍 애산리","4**","단독","8m미만","57.4","194","201610","11~20","8,600","1984","녹송로"
"강원도 정선군 정선읍 애산리","4**","단독","8m미만","61.47","203","201605","21~31","14,500","1983","녹송9길"
"강원도 정선군 정선읍 애산리","5**","단독","8m미만","83.6","230","201608","1~10","10,000","2003","녹도길"
"강원도 정선군 정선읍 애산리","3**","단독","8m미만","64.95","450","201610","1~10","5,700","2016","녹송로"
"강원도 정선군 정선읍 용탄리","1**","단독","8m미만","44","660","201601","1~10","6,500","2013","신론길"
"강원도 정선군 화암면 몰운리","1**","단독","8m미만","74.61","321","201611","21~30","2,850","1980","한치길"
"강원도 정선군 화암면 몰운리","2**","단독","12m미만","63.17","413","201606","11~20","1,700","1980","null"
"강원도 정선군 화암면 몰운리","4**","단독","12m미만","98.28","660","201602","11~20","7,500","1997","소금강로"
"강원도 정선군 화암면 몰운리","1**","단독","8m미만","130.8","954","201607","21~31","10,000","1980","한치길"
"강원도 정선군 화암면 백전리","1**","단독","12m미만","65.26","567","201606","1~10","1,000","1980","소금강로"
"강원도 정선군 화암면 백전리","8*","단독","8m미만","93.9","998","201601","21~31","6,020","2007","용소길"
"강원도 정선군 화암면 북동리","5**","단독","8m미만","37.2","595","201609","1~10","7,700","2012","함바위길"
"강원도 정선군 화암면 북동리","3**","단독","8m미만","100.7","660","201610","11~20","20,400","2013","함바위길"
"강원도 정선군 화암면 북동리","8*","단독","8m미만","176.96","899","201606","11~20","15,000","2013","북동로"
"강원도 정선군 화암면 석곡리","4**","단독","8m미만","71.34","596","201612","21~31","8,000","1980","억실길"
