"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20160101 ~ 20161231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 영월군"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 영월군 영월읍 하송리","3*","단독","8m미만","40.4","172","201610","1~10","10,950","1985","은행나무2길"
"강원도 영월군 영월읍 하송리","1**","단독","25m미만","161.45","184","201611","11~20","16,500","1986","하송안길"
"강원도 영월군 영월읍 하송리","1**","단독","8m미만","26.45","225","201609","21~30","9,000","1996","은행나무7길"
"강원도 영월군 영월읍 하송리","1**","단독","8m미만","42","322","201603","21~31","16,000","1977","은행나무길"
"강원도 영월군 영월읍 하송리","1**","단독","8m미만","115.7","325","201603","1~10","10,000","1984","은행나무4길"
"강원도 영월군 영월읍 흥월리","3**","단독","8m미만","104.4","650","201605","11~20","18,180","2012","흥월로"
"강원도 영월군 주천면 금마리","2**","단독","8m미만","197.76","194","201611","21~30","29,060","2008","금용강변로"
"강원도 영월군 주천면 금마리","2**","단독","12m미만","40.5","344","201603","1~10","3,932","2008","금용강변로"
"강원도 영월군 주천면 금마리","7**","단독","8m미만","45.36","403","201603","21~31","1,500","1995","모내실길"
"강원도 영월군 주천면 금마리","3**","단독","12m미만","98.92","993","201609","21~30","13,000","2012","금용길"
"강원도 영월군 주천면 도천리","1**","단독","8m미만","96.25","589","201607","1~10","16,300","2001","도천길"
"강원도 영월군 주천면 도천리","6**","단독","8m미만","94.83","657","201608","1~10","11,000","1995","느지내길"
"강원도 영월군 주천면 도천리","6**","단독","8m미만","51.5","835","201604","1~10","5,800","2004","느지내길"
"강원도 영월군 주천면 신일리","1***","단독","8m미만","86.55","390","201603","1~10","8,400","2004","한남길"
"강원도 영월군 주천면 신일리","9**","단독","8m미만","297.34","998","201605","11~20","35,059","2007","솔치로"
"강원도 영월군 주천면 용석리","9**","단독","8m미만","37.4","241","201605","21~31","3,700","2005","황산벌길"
"강원도 영월군 주천면 용석리","1***","단독","8m미만","62.64","383","201606","1~10","4,800","2006","용수골길"
"강원도 영월군 주천면 용석리","1***","단독","8m미만","77.76","383","201601","1~10","1,600","1996","뒷벌길"
"강원도 영월군 주천면 용석리","1***","단독","8m미만","58.21","460","201609","1~10","5,750","2011","황산벌길"
"강원도 영월군 주천면 용석리","2**","단독","8m미만","97.56","575","201610","11~20","20,000","2012","외신평길"
"강원도 영월군 주천면 용석리","2**","단독","8m미만","99.88","595","201607","21~31","16,000","2010","외신평길"
"강원도 영월군 주천면 주천리","8**","다가구","8m미만","212.09","327","201605","1~10","20,000","2003","도천길"
