시도명,시군구명,학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자
강원도,춘천시,B000004832,석사초등학교,초등학교,1969-04-10,공립,본교,운영,강원도 춘천시 석사동  339,강원도 춘천시 공지로  126(석사동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8578855,127.7494217,2017-09-05
강원도,춘천시,B000004833,봄내초등학교,초등학교,2000-05-01,공립,본교,운영,강원도 춘천시 석사동  815,강원도 춘천시 퇴계로  220-10(석사동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8558293,127.7419298,2017-09-05
강원도,춘천시,B000004834,성림초등학교,초등학교,2002-09-01,공립,본교,운영,강원도 춘천시 석사동  868,강원도 춘천시 지석로  47(석사동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8522402,127.7403494,2017-09-05
강원도,춘천시,B000004835,우석초등학교,초등학교,1999-09-01,공립,본교,운영,강원도 춘천시 석사동  754,강원도 춘천시 애막골길16번길  6(석사동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8645242,127.7498730,2017-09-05
강원도,춘천시,B000004836,남춘천초등학교,초등학교,1951-10-15,공립,본교,운영,강원도 춘천시 온의동  550,강원도 춘천시 충혼길  33(온의동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8609726,127.7221078,2017-09-05
강원도,춘천시,B000004837,소양초등학교,초등학교,1941-11-01,공립,본교,운영,강원도 춘천시 우두동  282-1,강원도 춘천시 충열로  134(우두동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.9047504,127.7399293,2017-09-05
강원도,춘천시,B000004838,남부초등학교,초등학교,1996-09-01,공립,본교,운영,강원도 춘천시 퇴계동  915,강원도 춘천시 춘주로  159(퇴계동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8587926,127.7267045,2017-09-05
강원도,춘천시,B000004839,동춘천초등학교,초등학교,1972-03-04,공립,본교,운영,강원도 춘천시 효자동  44-3,강원도 춘천시 성심로  77(효자동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8772184,127.7428554,2017-09-05
강원도,춘천시,B000004840,부안초등학교,초등학교,1984-10-30,공립,본교,운영,강원도 춘천시 후평동  474-3,강원도 춘천시 서부대성로239번길  70(후평동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8766743,127.7498895,2017-09-05
강원도,춘천시,B000004841,후평초등학교,초등학교,1980-10-02,공립,본교,운영,강원도 춘천시 후평동  511-36,강원도 춘천시 춘천로295번길  17(후평동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8827158,127.7441564,2017-09-05
강원도,춘천시,B000004842,동부초등학교,초등학교,1995-03-02,공립,본교,운영,강원도 춘천시 후평동  894,강원도 춘천시 서부대성로  339(후평동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8708167,127.7547818,2017-09-05
강원도,춘천시,B000004843,성원초등학교,초등학교,2005-09-01,공립,본교,운영,강원도 춘천시 퇴계동  1035,강원도 춘천시 승지골길16번길  36(퇴계동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8482999,127.7445837,2017-09-05
강원도,춘천시,B000004844,천전초등학교,초등학교,1927-04-01,공립,본교,운영,강원도 춘천시 신북읍 율문리  295,강원도 춘천시 신북읍 율문1길  16-9,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.9273882,127.7455084,2017-09-05
강원도,춘천시,B000004845,오동초등학교,초등학교,1949-04-01,공립,본교,운영,강원도 춘천시 신북읍 발산리  473-2,강원도 춘천시 신북읍 장본길  74,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.9514188,127.7581622,2017-09-05
강원도,춘천시,B000004846,상천초등학교,초등학교,1956-05-28,공립,본교,운영,강원도 춘천시 신북읍 천전리 170,강원도 춘천시 신북읍 상천2길 19,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,2017-05-29,37.9335917,127.7854241,2017-09-05
강원도,춘천시,B000004847,금병초등학교,초등학교,1947-02-01,공립,본교,운영,강원도 춘천시 신동면 증리  360-1,강원도 춘천시 신동면 김유정로  1394,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8151660,127.7144437,2017-09-05
강원도,춘천시,B000004848,금산초등학교,초등학교,1932-03-15,공립,본교,운영,강원도 춘천시 서면 금산리  472-1,강원도 춘천시 서면 금산2길  21,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.9032493,127.6995872,2017-09-05
강원도,춘천시,B000004849,당림초등학교,초등학교,1935-04-01,공립,본교,운영,강원도 춘천시 서면 당림리  414-1,강원도 춘천시 서면 당숲안길  81,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8376300,127.6078430,2017-09-05
강원도,춘천시,B000004850,서상초등학교,초등학교,1945-06-10,공립,본교,운영,강원도 춘천시 서면 신매리  329-1,강원도 춘천시 서면 박사로  1348,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.9289032,127.7072893,2017-09-05
강원도,춘천시,B000004851,조양초등학교,초등학교,1943-04-15,공립,본교,운영,강원도 춘천시 동산면 조양리  371-1,강원도 춘천시 동산면 조양길  257,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.7512003,127.7956209,2017-09-05
강원도,평창군,B000005122,안미초등학교,초등학교,1943-05-31,공립,본교,운영,강원도 평창군 대화면 하안미리  1635,,7800000,강원도교육청,7911000,강원도평창교육지원청,2013-11-29,,37.4600968,128.4344101,2017-09-05
강원도,평창군,B000005111,평창초등학교,초등학교,1912-05-14,공립,본교,운영,강원도 평창군 평창읍 하리 83,강원도 평창군 평창읍 송학로 71,7800000,강원도교육청,7911000,강원도평창교육지원청,2013-11-29,2017-07-28,37.3698707,128.3923641,2017-09-05
강원도,평창군,B000005115,장평초등학교,초등학교,1954-02-02,공립,본교,운영,강원도 평창군 용평면 장평리  404-1,강원도 평창군 용평면 갈정지길  35-43,7800000,강원도교육청,7911000,강원도평창교육지원청,2013-11-29,,37.5919915,128.4111739,2017-09-05
강원도,평창군,B000005116,호명초등학교,초등학교,1966-03-01,공립,본교,운영,강원도 평창군 진부면 송정리 1311,강원도 평창군 진부면 약수동길 11,7800000,강원도교육청,7911000,강원도평창교육지원청,2013-11-29,2017-07-28,37.6423728,128.5697547,2017-09-05
강원도,평창군,B000009849,계촌중학교,중학교,1969-03-12,공립,본교,운영,강원도 평창군 방림면 계촌리  2054-2,,7800000,강원도교육청,7911000,강원도평창교육지원청,2013-11-29,,37.4528581,128.3083929,2017-09-05
강원도,강릉시,B000004928,강릉초등학교,초등학교,1896-09-17,공립,본교,운영,강원도 강릉시 홍제동 39,,7800000,강원도교육청,7831000,강원도강릉교육지원청,2013-11-29,2017-08-09,37.7535309,128.8880927,2017-09-05
강원도,횡성군,B000009822,횡성중학교,중학교,1945-05-10,공립,본교,운영,강원도 횡성군 횡성읍 읍하리 200,강원도 횡성군 횡성읍 교항로 33,7800000,강원도교육청,7891000,강원도횡성교육지원청,2013-11-29,2017-04-10,37.4851493,127.9794203,2017-09-05
강원도,횡성군,B000009823,대동여자중학교,중학교,1949-10-07,사립,본교,운영,강원도 횡성군 횡성읍 읍하리  371,강원도 횡성군 횡성읍 대동로  28,7800000,강원도교육청,7891000,강원도횡성교육지원청,2013-11-29,,37.4923125,127.9796333,2017-09-05
강원도,횡성군,B000009824,우천중학교,중학교,1954-05-10,공립,본교,운영,강원도 횡성군 우천면 문암리  24,강원도 횡성군 우천면 수남로59번길  37,7800000,강원도교육청,7891000,강원도횡성교육지원청,2013-11-29,,37.4683378,128.0489502,2017-09-05
강원도,횡성군,B000009825,안흥중학교,중학교,1951-10-30,공립,본교,운영,강원도 횡성군 안흥면 안흥리  272-2,,7800000,강원도교육청,7891000,강원도횡성교육지원청,2013-11-29,,37.4124100,128.1530964,2017-09-05
강원도,횡성군,B000009826,둔내중학교,중학교,1967-10-05,공립,본교,운영,강원도 횡성군 둔내면 둔방내리  96-3,,7800000,강원도교육청,7891000,강원도횡성교육지원청,2013-11-29,,37.5115777,128.2130566,2017-09-05
강원도,횡성군,B000009827,갑천중학교,중학교,1951-10-30,공립,본교,운영,강원도 횡성군 갑천면 매일리 600,,7800000,강원도교육청,7891000,강원도횡성교육지원청,2013-11-29,2017-04-10,37.5601757,128.1145736,2017-09-05
강원도,횡성군,B000009828,청일중학교,중학교,1969-02-22,공립,본교,운영,강원도 횡성군 청일면 유동리  1001,강원도 횡성군 청일면 청정로  807,7800000,강원도교육청,7891000,강원도횡성교육지원청,2013-11-29,,37.5822663,128.1468468,2017-09-05
강원도,횡성군,B000009829,공근중학교,중학교,1971-11-13,공립,본교,운영,강원도 횡성군 공근면 학담리 23-5,강원도 횡성군 공근면 학담4길 21,7800000,강원도교육청,7891000,강원도횡성교육지원청,2013-11-29,2017-04-10,37.5399382,127.9623541,2017-09-05
강원도,횡성군,B000009830,서원중학교,중학교,1967-03-20,공립,본교,운영,강원도 횡성군 서원면 창촌리  726,강원도 횡성군 서원면 서원로  131,7800000,강원도교육청,7891000,강원도횡성교육지원청,2013-11-29,,37.4869911,127.8465776,2017-09-05
강원도,횡성군,B000009831,강림중학교,중학교,1973-03-08,공립,본교,운영,강원도 횡성군 강림면 강림리  872,강원도 횡성군 강림면 주천강로  1145,7800000,강원도교육청,7891000,강원도횡성교육지원청,2013-11-29,,37.3637047,128.1266179,2017-09-05
강원도,영월군,B000009832,영월중학교,중학교,1946-09-18,공립,본교,운영,강원도 영월군 영월읍 영흥리  716-1,강원도 영월군 영월읍 오무개길  51,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.1911676,128.4720494,2017-09-05
강원도,영월군,B000009833,봉래중학교,중학교,1982-11-06,공립,본교,운영,강원도 영월군 영월읍 덕포리  374,강원도 영월군 영월읍 중리1길  172-17,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.1818169,128.4854790,2017-09-05
강원도,영월군,B000009834,석정여자중학교,중학교,1961-11-25,사립,본교,운영,강원도 영월군 영월읍 하송리  318,,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.1810412,128.4588681,2017-09-05
강원도,영월군,B000009835,연당중학교,중학교,1972-03-07,공립,본교,운영,강원도 영월군 남면 연당리  992,강원도 영월군 남면 연당로  101-8,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.1885891,128.4075847,2017-09-05
강원도,영월군,B000009836,쌍룡중학교,중학교,1969-10-14,공립,본교,운영,강원도 영월군 한반도면 쌍용리  888,강원도 영월군 한반도면 쌍용삼거리길  4,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.1779944,128.3159445,2017-09-05
강원도,영월군,B000009837,신천중학교,중학교,1976-03-02,공립,본교,운영,강원도 영월군 한반도면 신천리  615-2,강원도 영월군 한반도면 안새내길  64,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.2305290,128.3345945,2017-09-05
강원도,영월군,B000009838,주천중학교,중학교,1946-04-01,공립,본교,운영,강원도 영월군 주천면 주천리  1430,강원도 영월군 주천면 주천로89번길  41,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.2746341,128.2635571,2017-09-05
강원도,영월군,B000009839,녹전중학교,중학교,1970-09-01,공립,본교,운영,강원도 영월군 중동면 녹전리  801-3,강원도 영월군 중동면 중동시장길  3-1,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.1441523,128.6779149,2017-09-05
강원도,영월군,B000009840,옥동중학교,중학교,1971-08-27,공립,본교,운영,강원도 영월군 김삿갓면 옥동리  402,강원도 영월군 김삿갓면 영월동로  1664,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.1281656,128.5705668,2017-09-05
강원도,영월군,B000009841,마차중학교,중학교,1949-09-01,공립,본교,운영,강원도 영월군 북면 마차리  1347,,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.2558833,128.4517893,2017-09-05
강원도,영월군,B000009842,상동중학교,중학교,1953-06-04,공립,본교,운영,강원도 영월군 상동읍 천평리  177-1,강원도 영월군 상동읍 태백산로  3147,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.1250207,128.8219498,2017-09-05
강원도,평창군,B000009843,평창중학교,중학교,1946-08-20,공립,본교,운영,강원도 평창군 평창읍 중리 350,강원도 평창군 평창읍 노성로 145,7800000,강원도교육청,7911000,강원도평창교육지원청,2013-11-29,2016-07-13,37.3691202,128.3988211,2017-09-05
강원도,홍천군,B000009811,홍천중학교,중학교,1951-09-01,공립,본교,운영,강원도 홍천군 홍천읍 희망리  16-2,강원도 홍천군 홍천읍 석화로  109-10,7800000,강원도교육청,7881000,강원도홍천교육지원청,2013-11-29,,37.6978473,127.8912233,2017-09-05
강원도,홍천군,B000009812,홍천여자중학교,중학교,1955-05-20,공립,본교,운영,강원도 홍천군 홍천읍 갈마곡리  32,강원도 홍천군 홍천읍 갈마로11길  12,7800000,강원도교육청,7881000,강원도홍천교육지원청,2013-11-29,,37.6972405,127.9050880,2017-09-05
